"Length","Station","test","control","areatest","areacont","day","depth","samp_test","samp_cont","cpuetest","cpuecont","cpuetotal","prop","qratio","comp2"
"90","48",4,6,0.0109642806234431,0.00240858583274726,3,35.15,1,1,364.821016296087,2491.08830518875,2855.90932148484,0.127742506931701,1,"FV3 vs RVK"
"95","48",16,9,0.0109642806234431,0.00240858583274726,3,35.15,1,1,1459.28406518435,3736.63245778313,5195.91652296747,0.280852099669786,1,"FV3 vs RVK"
"100","48",11,0,0.0109642806234431,0.00240858583274726,3,35.15,1,1,1003.25779481424,0,1003.25779481424,1,1,"FV3 vs RVK"
"110","48",2,2,0.0109642806234431,0.00240858583274726,3,35.15,1,1,182.410508148044,830.36276839625,1012.77327654429,0.180109914403005,1,"FV3 vs RVK"
"115","48",4,1,0.0109642806234431,0.00240858583274726,3,35.15,1,1,364.821016296087,415.181384198125,780.002400494212,0.467717812233572,1,"FV3 vs RVK"
"120","48",3,0,0.0109642806234431,0.00240858583274726,3,35.15,1,1,273.615762222065,0,273.615762222065,1,1,"FV3 vs RVK"
"125","48",4,1,0.0109642806234431,0.00240858583274726,3,35.15,1,1,364.821016296087,415.181384198125,780.002400494212,0.467717812233572,1,"FV3 vs RVK"
"130","48",3,0,0.0109642806234431,0.00240858583274726,3,35.15,1,1,273.615762222065,0,273.615762222065,1,1,"FV3 vs RVK"
"65","60",0,1,0.00970216862253598,0.00234089194561176,3,30.3,1,1,0,427.187594828802,427.187594828802,0,1,"FV3 vs RVK"
"80","60",0,1,0.00970216862253598,0.00234089194561176,3,30.3,1,1,0,427.187594828802,427.187594828802,0,1,"FV3 vs RVK"
"85","60",3,0,0.00970216862253598,0.00234089194561176,3,30.3,1,1,309.209220816021,0,309.209220816021,1,1,"FV3 vs RVK"
"90","60",10,15,0.00970216862253598,0.00234089194561176,3,30.3,1,1,1030.69740272007,6407.81392243202,7438.5113251521,0.138562322172575,1,"FV3 vs RVK"
"95","60",20,10,0.00970216862253598,0.00234089194561176,3,30.3,1,1,2061.39480544014,4271.87594828802,6333.27075372816,0.325486606462652,1,"FV3 vs RVK"
"100","60",14,4,0.00970216862253598,0.00234089194561176,3,30.3,1,1,1442.9763638081,1708.75037931521,3151.7267431233,0.457836761056936,1,"FV3 vs RVK"
"105","60",0,1,0.00970216862253598,0.00234089194561176,3,30.3,1,1,0,427.187594828802,427.187594828802,0,1,"FV3 vs RVK"
"110","60",4,5,0.00970216862253598,0.00234089194561176,3,30.3,1,1,412.278961088028,2135.93797414401,2548.21693523204,0.161791154978917,1,"FV3 vs RVK"
"115","60",4,3,0.00970216862253598,0.00234089194561176,3,30.3,1,1,412.278961088028,1281.56278448641,1693.84174557443,0.243398748534334,1,"FV3 vs RVK"
"120","60",4,3,0.00970216862253598,0.00234089194561176,3,30.3,1,1,412.278961088028,1281.56278448641,1693.84174557443,0.243398748534334,1,"FV3 vs RVK"
"125","60",1,1,0.00970216862253598,0.00234089194561176,3,30.3,1,1,103.069740272007,427.187594828802,530.257335100809,0.194376830737122,1,"FV3 vs RVK"
"130","60",1,0,0.00970216862253598,0.00234089194561176,3,30.3,1,1,103.069740272007,0,103.069740272007,1,1,"FV3 vs RVK"
"135","60",0,1,0.00970216862253598,0.00234089194561176,3,30.3,1,1,0,427.187594828802,427.187594828802,0,1,"FV3 vs RVK"
"90","T5",0,3,0.0107578174526959,0.00310721612533402,3,26.75,1,1,0,965.494474471906,965.494474471906,0,1,"FV3 vs RVK"
"95","T5",5,7,0.0107578174526959,0.00310721612533402,3,26.75,1,1,464.778290018947,2252.82044043445,2717.59873045339,0.171025355881516,1,"FV3 vs RVK"
"100","T5",6,7,0.0107578174526959,0.00310721612533402,3,26.75,1,1,557.733948022736,2252.82044043445,2810.55438845718,0.198442681028812,1,"FV3 vs RVK"
"105","T5",3,1,0.0107578174526959,0.00310721612533402,3,26.75,1,1,278.866974011368,321.831491490635,600.698465502004,0.464237866461535,1,"FV3 vs RVK"
"110","T5",7,1,0.0107578174526959,0.00310721612533402,3,26.75,1,1,650.689606026526,321.831491490635,972.521097517161,0.669075054194435,1,"FV3 vs RVK"
"115","T5",11,2,0.0107578174526959,0.00310721612533402,3,26.75,1,1,1022.51223804168,643.662982981271,1666.17522102295,0.613688299489839,1,"FV3 vs RVK"
"120","T5",12,8,0.0107578174526959,0.00310721612533402,3,26.75,1,1,1115.46789604547,2574.65193192508,3690.11982797055,0.302285006462498,1,"FV3 vs RVK"
"125","T5",11,1,0.0107578174526959,0.00310721612533402,3,26.75,1,1,1022.51223804168,321.831491490635,1344.34372953232,0.760603271008229,1,"FV3 vs RVK"
"130","T5",3,1,0.0107578174526959,0.00310721612533402,3,26.75,1,1,278.866974011368,321.831491490635,600.698465502004,0.464237866461535,1,"FV3 vs RVK"
"140","T5",1,0,0.0107578174526959,0.00310721612533402,3,26.75,1,1,92.9556580037894,0,92.9556580037894,1,1,"FV3 vs RVK"
"95","T6",2,4,0.00997443471669625,0.00270922135764222,3,24.3,1,1,200.512616183872,1476.43897340346,1676.95158958733,0.119569710556293,1,"FV3 vs RVK"
"110","T6",1,0,0.00997443471669625,0.00270922135764222,3,24.3,1,1,100.256308091936,0,100.256308091936,1,1,"FV3 vs RVK"
"115","T6",1,1,0.00997443471669625,0.00270922135764222,3,24.3,1,1,100.256308091936,369.109743350864,469.3660514428,0.213599402393408,1,"FV3 vs RVK"
"120","T6",3,0,0.00997443471669625,0.00270922135764222,3,24.3,1,1,300.768924275807,0,300.768924275807,1,1,"FV3 vs RVK"
"125","T6",7,3,0.00997443471669625,0.00270922135764222,3,24.3,1,1,701.794156643551,1107.32923005259,1809.12338669614,0.387919454142473,1,"FV3 vs RVK"
"130","T6",7,0,0.00997443471669625,0.00270922135764222,3,24.3,1,1,701.794156643551,0,701.794156643551,1,1,"FV3 vs RVK"
"95","37",1,0,0.0111140942730291,0.00245497900575742,4,29,1,1,89.9758428742802,0,89.9758428742802,1,1,"FV3 vs RVK"
"115","37",4,0,0.0111140942730291,0.00245497900575742,4,29,1,1,359.903371497121,0,359.903371497121,1,1,"FV3 vs RVK"
"120","37",6,1,0.0111140942730291,0.00245497900575742,4,29,1,1,539.855057245681,407.335458940708,947.190516186389,0.569954035666726,1,"FV3 vs RVK"
"125","37",1,1,0.0111140942730291,0.00245497900575742,4,29,1,1,89.9758428742802,407.335458940708,497.311301814988,0.180924588976571,1,"FV3 vs RVK"
"95","33",1,5,0.00967056699366192,0.00239732263697372,4,32,1,1,103.406553168537,2085.66002876934,2189.06658193787,0.0472377377745158,1,"FV3 vs RVK"
"100","33",1,2,0.00967056699366192,0.00239732263697372,4,32,1,1,103.406553168537,834.264011507735,937.670564676272,0.110280259468567,1,"FV3 vs RVK"
"105","33",1,1,0.00967056699366192,0.00239732263697372,4,32,1,1,103.406553168537,417.132005753867,520.538558922404,0.198653013107434,1,"FV3 vs RVK"
"110","33",3,2,0.00967056699366192,0.00239732263697372,4,32,1,1,310.219659505611,834.264011507735,1144.48367101335,0.271056431264709,1,"FV3 vs RVK"
"115","33",2,1,0.00967056699366192,0.00239732263697372,4,32,1,1,206.813106337074,417.132005753867,623.945112090941,0.33146041587538,1,"FV3 vs RVK"
"120","33",1,3,0.00967056699366192,0.00239732263697372,4,32,1,1,103.406553168537,1251.3960172616,1354.80257043014,0.0763259204148883,1,"FV3 vs RVK"
"125","33",1,1,0.00967056699366192,0.00239732263697372,4,32,1,1,103.406553168537,417.132005753867,520.538558922404,0.198653013107434,1,"FV3 vs RVK"
"130","33",0,2,0.00967056699366192,0.00239732263697372,4,32,1,1,0,834.264011507735,834.264011507735,0,1,"FV3 vs RVK"
"140","33",0,1,0.00967056699366192,0.00239732263697372,4,32,1,1,0,417.132005753867,417.132005753867,0,1,"FV3 vs RVK"
"90","34",0,1,0.0119181367642627,0.00240467064404083,4,31.7,1,1,0,415.857365946627,415.857365946627,0,1,"FV3 vs RVK"
"95","34",4,3,0.0119181367642627,0.00240467064404083,4,31.7,1,1,335.622931597349,1247.57209783988,1583.19502943723,0.211990895219429,1,"FV3 vs RVK"
"100","34",5,1,0.0119181367642627,0.00240467064404083,4,31.7,1,1,419.528664496687,415.857365946627,835.386030443314,0.502197366496607,1,"FV3 vs RVK"
"105","34",2,3,0.0119181367642627,0.00240467064404083,4,31.7,1,1,167.811465798675,1247.57209783988,1415.38356363856,0.118562536763729,1,"FV3 vs RVK"
"110","34",6,0,0.0119181367642627,0.00240467064404083,4,31.7,1,1,503.434397396024,0,503.434397396024,1,1,"FV3 vs RVK"
"115","34",7,0,0.0119181367642627,0.00240467064404083,4,31.7,1,1,587.340130295361,0,587.340130295361,1,1,"FV3 vs RVK"
"120","34",12,5,0.0119181367642627,0.00240467064404083,4,31.7,1,1,1006.86879479205,2079.28682973313,3086.15562452518,0.326253409513967,1,"FV3 vs RVK"
"125","34",19,3,0.0119181367642627,0.00240467064404083,4,31.7,1,1,1594.20892508741,1247.57209783988,2841.78102292729,0.56098936273606,1,"FV3 vs RVK"
"130","34",10,2,0.0119181367642627,0.00240467064404083,4,31.7,1,1,839.057328993373,831.714731893254,1670.77206088663,0.502197366496607,1,"FV3 vs RVK"
"135","34",1,2,0.0119181367642627,0.00240467064404083,4,31.7,1,1,83.9057328993373,831.714731893254,915.620464792591,0.0916381143996644,1,"FV3 vs RVK"
"145","34",1,0,0.0119181367642627,0.00240467064404083,4,31.7,1,1,83.9057328993373,0,83.9057328993373,1,1,"FV3 vs RVK"
"90","11",9,1,0.0102515965532161,0.00242888533038404,4,33.15,1,1,877.912035777151,411.71149065398,1289.62352643113,0.680750635967894,1,"FV3 vs RVK"
"95","11",16,4,0.0102515965532161,0.00242888533038404,4,33.15,1,1,1560.73250804827,1646.84596261592,3207.57847066419,0.486576563074726,1,"FV3 vs RVK"
"100","11",11,2,0.0102515965532161,0.00242888533038404,4,33.15,1,1,1073.00359928318,823.422981307961,1896.42658059115,0.565802868544857,1,"FV3 vs RVK"
"105","11",2,0,0.0102515965532161,0.00242888533038404,4,33.15,1,1,195.091563506034,0,195.091563506034,1,1,"FV3 vs RVK"
"110","11",11,2,0.0102515965532161,0.00242888533038404,4,33.15,1,1,1073.00359928318,823.422981307961,1896.42658059115,0.565802868544857,1,"FV3 vs RVK"
"115","11",12,0,0.0102515965532161,0.00242888533038404,4,33.15,1,1,1170.5493810362,0,1170.5493810362,1,1,"FV3 vs RVK"
"120","11",16,1,0.0102515965532161,0.00242888533038404,4,33.15,1,1,1560.73250804827,411.71149065398,1972.44399870225,0.791268349861967,1,"FV3 vs RVK"
"125","11",10,1,0.0102515965532161,0.00242888533038404,4,33.15,1,1,975.457817530168,411.71149065398,1387.16930818415,0.70320025953218,1,"FV3 vs RVK"
"130","11",8,1,0.0102515965532161,0.00242888533038404,4,33.15,1,1,780.366254024134,411.71149065398,1192.07774467811,0.65462698008413,1,"FV3 vs RVK"
"135","11",4,0,0.0102515965532161,0.00242888533038404,4,33.15,1,1,390.183127012067,0,390.183127012067,1,1,"FV3 vs RVK"
"140","11",2,2,0.0102515965532161,0.00242888533038404,4,33.15,1,1,195.091563506034,823.422981307961,1018.51454481399,0.191545191474573,1,"FV3 vs RVK"
"100","13",1,0,0.00952224393658579,0.00257538108886907,4,32,1,1,105.01726343702,0,105.01726343702,1,1,"FV3 vs RVK"
"105","13",1,0,0.00952224393658579,0.00257538108886907,4,32,1,1,105.01726343702,0,105.01726343702,1,1,"FV3 vs RVK"
"110","13",7,4,0.00952224393658579,0.00257538108886907,4,32,1,1,735.120844059143,1553.16819607328,2288.28904013242,0.321253491655321,1,"FV3 vs RVK"
"115","13",8,1,0.00952224393658579,0.00257538108886907,4,32,1,1,840.138107496163,388.292049018319,1228.43015651448,0.683911985586507,1,"FV3 vs RVK"
"120","13",13,1,0.00952224393658579,0.00257538108886907,4,32,1,1,1365.22442468127,388.292049018319,1753.51647369958,0.778563786059508,1,"FV3 vs RVK"
"125","13",16,3,0.00952224393658579,0.00257538108886907,4,32,1,1,1680.27621499233,1164.87614705496,2845.15236204728,0.590575126100892,1,"FV3 vs RVK"
"130","13",9,3,0.00952224393658579,0.00257538108886907,4,32,1,1,945.155370933184,1164.87614705496,2110.03151798814,0.447934243102854,1,"FV3 vs RVK"
"135","13",5,2,0.00952224393658579,0.00257538108886907,4,32,1,1,525.086317185102,776.584098036638,1301.67041522174,0.403394216419717,1,"FV3 vs RVK"
"140","13",10,0,0.00952224393658579,0.00257538108886907,4,32,1,1,1050.1726343702,0,1050.1726343702,1,1,"FV3 vs RVK"
"145","13",2,0,0.00952224393658579,0.00257538108886907,4,32,1,1,210.034526874041,0,210.034526874041,1,1,"FV3 vs RVK"
"150","13",1,0,0.00952224393658579,0.00257538108886907,4,32,1,1,105.01726343702,0,105.01726343702,1,1,"FV3 vs RVK"
"90","22",0,1,0.0101520765416951,0.00247953972705016,4,26.95,1,1,0,403.300656606003,403.300656606003,0,1,"FV3 vs RVK"
"95","22",5,2,0.0101520765416951,0.00247953972705016,4,26.95,1,1,492.510077072875,806.601313212007,1299.11139028488,0.379113046622486,1,"FV3 vs RVK"
"100","22",7,4,0.0101520765416951,0.00247953972705016,4,26.95,1,1,689.514107902025,1613.20262642401,2302.71673432604,0.299435053223701,1,"FV3 vs RVK"
"105","22",3,1,0.0101520765416951,0.00247953972705016,4,26.95,1,1,295.506046243725,403.300656606003,698.806702849728,0.422872369481651,1,"FV3 vs RVK"
"110","22",24,1,0.0101520765416951,0.00247953972705016,4,26.95,1,1,2364.0483699498,403.300656606003,2767.3490265558,0.854264621941113,1,"FV3 vs RVK"
"115","22",19,7,0.0101520765416951,0.00247953972705016,4,26.95,1,1,1871.53829287692,2823.10459624202,4694.64288911895,0.398654026957982,1,"FV3 vs RVK"
"120","22",27,5,0.0101520765416951,0.00247953972705016,4,26.95,1,1,2659.55441619352,2016.50328303002,4676.05769922354,0.568759965608453,1,"FV3 vs RVK"
"125","22",18,3,0.0101520765416951,0.00247953972705016,4,26.95,1,1,1773.03627746235,1209.90196981801,2982.93824728036,0.594392552068043,1,"FV3 vs RVK"
"130","22",10,3,0.0101520765416951,0.00247953972705016,4,26.95,1,1,985.020154145749,1209.90196981801,2194.92212396376,0.448772256378246,1,"FV3 vs RVK"
"135","22",8,2,0.0101520765416951,0.00247953972705016,4,26.95,1,1,788.016123316599,806.601313212007,1594.61743652861,0.494172523932804,1,"FV3 vs RVK"
"140","22",2,1,0.0101520765416951,0.00247953972705016,4,26.95,1,1,197.00403082915,403.300656606003,600.304687435153,0.328173400862259,1,"FV3 vs RVK"
"80","T7",1,0,0.0126141477834449,0.002521265708326,4,29.65,1,1,79.276065031712,0,79.276065031712,1,1,"FV3 vs RVK"
"95","T7",2,0,0.0126141477834449,0.002521265708326,4,29.65,1,1,158.552130063424,0,158.552130063424,1,1,"FV3 vs RVK"
"100","T7",6,0,0.0126141477834449,0.002521265708326,4,29.65,1,1,475.656390190272,0,475.656390190272,1,1,"FV3 vs RVK"
"105","T7",28,0,0.0126141477834449,0.002521265708326,4,29.65,1,1,2219.72982088794,0,2219.72982088794,1,1,"FV3 vs RVK"
"110","T7",56,1,0.0126141477834449,0.002521265708326,4,29.65,1,1,4439.45964177587,396.626185291653,4836.08582706752,0.917986115326626,1,"FV3 vs RVK"
"115","T7",42,2,0.0126141477834449,0.002521265708326,4,29.65,1,1,3329.5947313319,793.252370583306,4122.84710191521,0.807595976524375,1,"FV3 vs RVK"
"120","T7",40,1,0.0126141477834449,0.002521265708326,4,29.65,1,1,3171.04260126848,396.626185291653,3567.66878656013,0.888827632546554,1,"FV3 vs RVK"
"125","T7",22,2,0.0126141477834449,0.002521265708326,4,29.65,1,1,1744.07343069766,793.252370583306,2537.32580128097,0.687366766150869,1,"FV3 vs RVK"
"130","T7",13,0,0.0126141477834449,0.002521265708326,4,29.65,1,1,1030.58884541226,0,1030.58884541226,1,1,"FV3 vs RVK"
"135","T7",6,0,0.0126141477834449,0.002521265708326,4,29.65,1,1,475.656390190272,0,475.656390190272,1,1,"FV3 vs RVK"
"140","T7",2,0,0.0126141477834449,0.002521265708326,4,29.65,1,1,158.552130063424,0,158.552130063424,1,1,"FV3 vs RVK"
"95","T8",1,2,0.00915652759757731,0.00277183229688616,4,28.25,1,1,109.211706003549,721.544374184099,830.756080187648,0.13146061594744,1,"FV3 vs RVK"
"100","T8",2,0,0.00915652759757731,0.00277183229688616,4,28.25,1,1,218.423412007099,0,218.423412007099,1,1,"FV3 vs RVK"
"105","T8",3,0,0.00915652759757731,0.00277183229688616,4,28.25,1,1,327.635118010648,0,327.635118010648,1,1,"FV3 vs RVK"
"110","T8",2,3,0.00915652759757731,0.00277183229688616,4,28.25,1,1,218.423412007099,1082.31656127615,1300.73997328325,0.167922426075496,1,"FV3 vs RVK"
"115","T8",2,0,0.00915652759757731,0.00277183229688616,4,28.25,1,1,218.423412007099,0,218.423412007099,1,1,"FV3 vs RVK"
"120","T8",4,2,0.00915652759757731,0.00277183229688616,4,28.25,1,1,436.846824014198,721.544374184099,1158.3911981983,0.377115109898666,1,"FV3 vs RVK"
"125","T8",7,0,0.00915652759757731,0.00277183229688616,4,28.25,1,1,764.481942024846,0,764.481942024846,1,1,"FV3 vs RVK"
"130","T8",8,1,0.00915652759757731,0.00277183229688616,4,28.25,1,1,873.693648028395,360.77218709205,1234.46583512044,0.707750367140092,1,"FV3 vs RVK"
"135","T8",2,1,0.00915652759757731,0.00277183229688616,4,28.25,1,1,218.423412007099,360.77218709205,579.195599099148,0.377115109898666,1,"FV3 vs RVK"
"140","T8",1,5,0.00915652759757731,0.00277183229688616,4,28.25,1,1,109.211706003549,1803.86093546025,1913.0726414638,0.057087066970957,1,"FV3 vs RVK"
"105","T9",1,2,0.0027423273346739,0.00244705143632957,4,31.7,1,1,364.653769575948,817.310159609835,1181.96392918578,0.308515142105179,1,"FV3 vs RVK"
"110","T9",6,1,0.0027423273346739,0.00244705143632957,4,31.7,1,1,2187.92261745569,408.655079804918,2596.57769726061,0.842617811808193,1,"FV3 vs RVK"
"115","T9",2,1,0.0027423273346739,0.00244705143632957,4,31.7,1,1,729.307539151897,408.655079804918,1137.96261895681,0.640888836770809,1,"FV3 vs RVK"
"120","T9",5,1,0.0027423273346739,0.00244705143632957,4,31.7,1,1,1823.26884787974,408.655079804918,2231.92392768466,0.816904566174508,1,"FV3 vs RVK"
"125","T9",3,3,0.0027423273346739,0.00244705143632957,4,31.7,1,1,1093.96130872784,1225.96523941475,2319.9265481426,0.471549976271319,1,"FV3 vs RVK"
"130","T9",4,1,0.0027423273346739,0.00244705143632957,4,31.7,1,1,1458.61507830379,408.655079804918,1867.27015810871,0.781148390322464,1,"FV3 vs RVK"
"135","T9",1,1,0.0027423273346739,0.00244705143632957,4,31.7,1,1,364.653769575948,408.655079804918,773.308849380866,0.471549976271319,1,"FV3 vs RVK"
"140","T9",2,1,0.0027423273346739,0.00244705143632957,4,31.7,1,1,729.307539151897,408.655079804918,1137.96261895681,0.640888836770809,1,"FV3 vs RVK"
"145","T9",0,1,0.0027423273346739,0.00244705143632957,4,31.7,1,1,0,408.655079804918,408.655079804918,0,1,"FV3 vs RVK"
"85","21",0,2,0.00935128946731107,0.00243714400920046,1,46.9,1,1,0,820.632671869123,820.632671869123,0,1,"FV3 vs RVQ"
"100","21",0,1,0.00935128946731107,0.00243714400920046,1,46.9,1,1,0,410.316335934562,410.316335934562,0,1,"FV3 vs RVQ"
"125","21",0,1,0.00935128946731107,0.00243714400920046,1,46.9,1,1,0,410.316335934562,410.316335934562,0,1,"FV3 vs RVQ"
"130","21",3,1,0.00935128946731107,0.00243714400920046,1,46.9,1,1,320.811371574688,410.316335934562,731.12770750925,0.438789787720676,1,"FV3 vs RVQ"
"135","21",2,0,0.00935128946731107,0.00243714400920046,1,46.9,1,1,213.874247716459,0,213.874247716459,1,1,"FV3 vs RVQ"
"145","21",2,0,0.00935128946731107,0.00243714400920046,1,46.9,1,1,213.874247716459,0,213.874247716459,1,1,"FV3 vs RVQ"
"65","S22",1,0,0.00541440662891995,0.0023794129770124,1,46,1,1,184.69244527345,0,184.69244527345,1,1,"FV3 vs RVQ"
"80","S22",1,4,0.00541440662891995,0.0023794129770124,1,46,1,1,184.69244527345,1681.08690615886,1865.77935143231,0.098989435772063,1,"FV3 vs RVQ"
"85","S22",6,23,0.00541440662891995,0.0023794129770124,1,46,1,1,1108.1546716407,9666.24971041342,10774.4043820541,0.102850666481986,1,"FV3 vs RVQ"
"90","S22",19,13,0.00541440662891995,0.0023794129770124,1,46,1,1,3509.15646019554,5463.53244501628,8972.68890521182,0.391093071125784,1,"FV3 vs RVQ"
"95","S22",19,2,0.00541440662891995,0.0023794129770124,1,46,1,1,3509.15646019554,840.543453079428,4349.69991327497,0.806758289114578,1,"FV3 vs RVQ"
"100","S22",15,1,0.00541440662891995,0.0023794129770124,1,46,1,1,2770.38667910174,420.271726539714,3190.65840564146,0.868280563724207,1,"FV3 vs RVQ"
"105","S22",28,0,0.00541440662891995,0.0023794129770124,1,46,1,1,5171.38846765659,0,5171.38846765659,1,1,"FV3 vs RVQ"
"110","S22",57,1,0.00541440662891995,0.0023794129770124,1,46,1,1,10527.4693805866,420.271726539714,10947.7411071263,0.961611101100469,1,"FV3 vs RVQ"
"115","S22",24,8,0.00541440662891995,0.0023794129770124,1,46,1,1,4432.61868656279,3362.17381231771,7794.7924988805,0.568664103271435,1,"FV3 vs RVQ"
"120","S22",43,7,0.00541440662891995,0.0023794129770124,1,46,1,1,7941.77514675833,2941.902085778,10883.6772325363,0.729695945320457,1,"FV3 vs RVQ"
"125","S22",26,3,0.00541440662891995,0.0023794129770124,1,46,1,1,4802.00357710969,1260.81517961914,6062.81875672883,0.792041419971556,1,"FV3 vs RVQ"
"130","S22",31,5,0.00541440662891995,0.0023794129770124,1,46,1,1,5725.46580347694,2101.35863269857,7826.82443617551,0.731518363566952,1,"FV3 vs RVQ"
"135","S22",8,2,0.00541440662891995,0.0023794129770124,1,46,1,1,1477.5395621876,840.543453079428,2318.08301526702,0.637397173637198,1,"FV3 vs RVQ"
"140","S22",9,3,0.00541440662891995,0.0023794129770124,1,46,1,1,1662.23200746105,1260.81517961914,2923.04718708019,0.568664103271435,1,"FV3 vs RVQ"
"145","S22",5,0,0.00541440662891995,0.0023794129770124,1,46,1,1,923.462226367248,0,923.462226367248,1,1,"FV3 vs RVQ"
"150","S22",2,0,0.00541440662891995,0.0023794129770124,1,46,1,1,369.384890546899,0,369.384890546899,1,1,"FV3 vs RVQ"
"80","1",0,2,0.00749138054772663,0.00208753386066715,1,51.95,1,1,0,958.068291817227,958.068291817227,0,1,"FV3 vs RVQ"
"85","1",0,2,0.00749138054772663,0.00208753386066715,1,51.95,1,1,0,958.068291817227,958.068291817227,0,1,"FV3 vs RVQ"
"90","1",3,5,0.00749138054772663,0.00208753386066715,1,51.95,1,1,400.460233048819,2395.17072954307,2795.63096259189,0.143245027118152,1,"FV3 vs RVQ"
"95","1",7,6,0.00749138054772663,0.00208753386066715,1,51.95,1,1,934.407210447245,2874.20487545168,3808.61208589893,0.245340609485227,1,"FV3 vs RVQ"
"100","1",5,5,0.00749138054772663,0.00208753386066715,1,51.95,1,1,667.433721748032,2395.17072954307,3062.6044512911,0.217930108952419,1,"FV3 vs RVQ"
"105","1",1,0,0.00749138054772663,0.00208753386066715,1,51.95,1,1,133.486744349606,0,133.486744349606,1,1,"FV3 vs RVQ"
"110","1",8,2,0.00749138054772663,0.00208753386066715,1,51.95,1,1,1067.89395479685,958.068291817227,2025.96224661408,0.527104568005443,1,"FV3 vs RVQ"
"115","1",6,0,0.00749138054772663,0.00208753386066715,1,51.95,1,1,800.920466097639,0,800.920466097639,1,1,"FV3 vs RVQ"
"120","1",1,1,0.00749138054772663,0.00208753386066715,1,51.95,1,1,133.486744349606,479.034145908614,612.52089025822,0.217930108952419,1,"FV3 vs RVQ"
"125","1",4,1,0.00749138054772663,0.00208753386066715,1,51.95,1,1,533.946977398426,479.034145908614,1012.98112330704,0.527104568005443,1,"FV3 vs RVQ"
"130","1",4,2,0.00749138054772663,0.00208753386066715,1,51.95,1,1,533.946977398426,958.068291817227,1492.01526921565,0.357869646789285,1,"FV3 vs RVQ"
"135","1",6,0,0.00749138054772663,0.00208753386066715,1,51.95,1,1,800.920466097639,0,800.920466097639,1,1,"FV3 vs RVQ"
"140","1",4,1,0.00749138054772663,0.00208753386066715,1,51.95,1,1,533.946977398426,479.034145908614,1012.98112330704,0.527104568005443,1,"FV3 vs RVQ"
"145","1",4,0,0.00749138054772663,0.00208753386066715,1,51.95,1,1,533.946977398426,0,533.946977398426,1,1,"FV3 vs RVQ"
"150","1",2,1,0.00749138054772663,0.00208753386066715,1,51.95,1,1,266.973488699213,479.034145908614,746.007634607827,0.357869646789285,1,"FV3 vs RVQ"
"155","1",1,0,0.00749138054772663,0.00208753386066715,1,51.95,1,1,133.486744349606,0,133.486744349606,1,1,"FV3 vs RVQ"
"70","54",0,1,0.00914520811913068,0.00243050633790736,1,52.25,1,1,0,411.436902839344,411.436902839344,0,1,"FV3 vs RVQ"
"80","54",0,1,0.00914520811913068,0.00243050633790736,1,52.25,1,1,0,411.436902839344,411.436902839344,0,1,"FV3 vs RVQ"
"90","54",0,5,0.00914520811913068,0.00243050633790736,1,52.25,1,1,0,2057.18451419672,2057.18451419672,0,1,"FV3 vs RVQ"
"95","54",0,1,0.00914520811913068,0.00243050633790736,1,52.25,1,1,0,411.436902839344,411.436902839344,0,1,"FV3 vs RVQ"
"100","54",1,1,0.00914520811913068,0.00243050633790736,1,52.25,1,1,109.34688275799,411.436902839344,520.783785597334,0.209965989307002,1,"FV3 vs RVQ"
"105","54",0,1,0.00914520811913068,0.00243050633790736,1,52.25,1,1,0,411.436902839344,411.436902839344,0,1,"FV3 vs RVQ"
"110","54",0,1,0.00914520811913068,0.00243050633790736,1,52.25,1,1,0,411.436902839344,411.436902839344,0,1,"FV3 vs RVQ"
"115","54",1,0,0.00914520811913068,0.00243050633790736,1,52.25,1,1,109.34688275799,0,109.34688275799,1,1,"FV3 vs RVQ"
"125","54",1,1,0.00914520811913068,0.00243050633790736,1,52.25,1,1,109.34688275799,411.436902839344,520.783785597334,0.209965989307002,1,"FV3 vs RVQ"
"130","54",4,3,0.00914520811913068,0.00243050633790736,1,52.25,1,1,437.38753103196,1234.31070851803,1671.69823954999,0.261642634229071,1,"FV3 vs RVQ"
"135","54",3,2,0.00914520811913068,0.00243050633790736,1,52.25,1,1,328.04064827397,822.873805678689,1150.91445395266,0.285026091337509,1,"FV3 vs RVQ"
"140","54",5,1,0.00914520811913068,0.00243050633790736,1,52.25,1,1,546.73441378995,411.436902839344,958.171316629294,0.570601941741777,1,"FV3 vs RVQ"
"145","54",7,4,0.00914520811913068,0.00243050633790736,1,52.25,1,1,765.42817930593,1645.74761135738,2411.17579066331,0.317450176080012,1,"FV3 vs RVQ"
"150","54",4,4,0.00914520811913068,0.00243050633790736,1,52.25,1,1,437.38753103196,1645.74761135738,2083.13514238934,0.209965989307002,1,"FV3 vs RVQ"
"155","54",1,0,0.00914520811913068,0.00243050633790736,1,52.25,1,1,109.34688275799,0,109.34688275799,1,1,"FV3 vs RVQ"
"75","S30",0,10,0.0050724922555896,0.00286398088378126,1,46.5,1,1,0,3491.64341725536,3491.64341725536,0,1,"FV3 vs RVQ"
"80","S30",0,8,0.0050724922555896,0.00286398088378126,1,46.5,1,1,0,2793.31473380428,2793.31473380428,0,1,"FV3 vs RVQ"
"85","S30",0,24,0.0050724922555896,0.00286398088378126,1,46.5,1,1,0,8379.94420141285,8379.94420141285,0,1,"FV3 vs RVQ"
"90","S30",0,4,0.0050724922555896,0.00286398088378126,1,46.5,1,1,0,1396.65736690214,1396.65736690214,0,1,"FV3 vs RVQ"
