"Length","Station","test","control","areatest","areacont","day","depth","samp_test","samp_cont","cpuetest","cpuecont","cpuetotal","prop","qratio","comp2","cpuetotalN","sl","septh","res"
105,"44",14,7,0.013518033240858,0.00250225297734484,1,32.7,1,1,1035.65361547457,2797.47893733261,3833.13255280718,0.270184659989417,1,"FV3 vs RVQ",383.313255280718,-0.294703465259565,-0.499080449223396,-3.8639779177443
110,"44",36,11,0.013518033240858,0.00250225297734484,1,32.7,1,1,2663.10929693462,4396.03833009409,7059.14762702871,0.377256495775476,1,"FV3 vs RVQ",705.914762702871,-0.0485628735077837,-0.499080449223396,-2.4310657883723
115,"44",47,15,0.013518033240858,0.00250225297734484,1,32.7,1,1,3476.83713766464,5994.59772285558,9471.43486052022,0.367086633531856,1,"FV3 vs RVQ",947.143486052022,0.197577718243997,-0.499080449223396,-5.59731887706848
120,"44",31,16,0.013518033240858,0.00250225297734484,1,32.7,1,1,2293.2330056937,6394.23757104596,8687.47057673965,0.263970160869809,1,"FV3 vs RVQ",868.747057673965,0.443718309995779,-0.499080449223396,-12.6198911169788
125,"44",13,6,0.013518033240858,0.00250225297734484,1,32.7,1,1,961.678357226389,2397.83908914223,3359.51744636862,0.286254907908244,1,"FV3 vs RVQ",335.951744636862,0.68985890174756,-0.499080449223396,-7.11416274173236
130,"44",4,1,0.013518033240858,0.00250225297734484,1,32.7,1,1,295.901032992735,399.639848190372,695.540881183107,0.425425795949493,1,"FV3 vs RVQ",69.5540881183107,0.935999493499341,-0.499080449223396,-0.838772780909639
85,"53",0,1,0.0104738014077332,0.00226483693414558,2,33.5,1,1,0,441.532891363436,441.532891363436,0,1,"FV3 vs RVQ",44.1532891363436,-1.27926583226669,-0.397153507511508,-1.85414313069209
90,"53",1,5,0.0104738014077332,0.00226483693414558,2,33.5,1,1,95.4763185849276,2207.66445681718,2303.14077540211,0.0414548340269206,1,"FV3 vs RVQ",230.314077540211,-1.03312524051491,-0.397153507511508,-3.10260470153802
95,"53",3,9,0.0104738014077332,0.00226483693414558,2,33.5,1,1,286.428955754783,3973.79602227092,4260.22497802571,0.067233293366474,1,"FV3 vs RVQ",426.022497802571,-0.786984648763127,-0.397153507511508,-6.88824787014877
100,"53",1,1,0.0104738014077332,0.00226483693414558,2,33.5,1,1,95.4763185849276,441.532891363436,537.009209948364,0.177792702278064,1,"FV3 vs RVQ",53.7009209948364,-0.540844057011346,-0.397153507511508,-1.73370709785986
105,"53",1,0,0.0104738014077332,0.00226483693414558,2,33.5,1,1,95.4763185849276,0,95.4763185849276,1,1,"FV3 vs RVQ",9.54763185849276,-0.294703465259565,-0.397153507511508,4.39904979291163
110,"53",1,2,0.0104738014077332,0.00226483693414558,2,33.5,1,1,95.4763185849276,883.065782726872,978.5421013118,0.0975699650091042,1,"FV3 vs RVQ",97.85421013118,-0.0485628735077837,-0.397153507511508,-7.1254796254619
115,"53",5,3,0.0104738014077332,0.00226483693414558,2,33.5,1,1,477.381592924638,1324.59867409031,1801.98026701495,0.264920544171907,1,"FV3 vs RVQ",180.198026701495,0.197577718243997,-0.397153507511508,-5.30712957290466
120,"53",18,3,0.0104738014077332,0.00226483693414558,2,33.5,1,1,1718.5737345287,1324.59867409031,3043.172408619,0.564730979310038,1,"FV3 vs RVQ",304.3172408619,0.443718309995779,-0.397153507511508,3.21440749581805
125,"53",11,2,0.0104738014077332,0.00226483693414558,2,33.5,1,1,1050.2395044342,883.065782726872,1933.30528716108,0.54323521039784,1,"FV3 vs RVQ",193.330528716108,0.68985890174756,-0.397153507511508,1.85880896383201
130,"53",10,0,0.0104738014077332,0.00226483693414558,2,33.5,1,1,954.763185849276,0,954.763185849276,1,1,"FV3 vs RVQ",95.4763185849276,0.935999493499341,-0.397153507511508,11.9139023187568
135,"53",2,0,0.0104738014077332,0.00226483693414558,2,33.5,1,1,190.952637169855,0,190.952637169855,1,1,"FV3 vs RVQ",19.0952637169855,1.18214008525112,-0.397153507511508,5.3140264234446
140,"53",0,1,0.0104738014077332,0.00226483693414558,2,33.5,1,1,0,441.532891363436,441.532891363436,0,1,"FV3 vs RVQ",44.1532891363436,1.4282806770029,-0.397153507511508,-7.70465058834569
75,"23",0,1,0.00931499698173398,0.00238319518138412,2,40,1,1,0,419.604742327154,419.604742327154,0,1,"FV3 vs RVQ",41.9604742327154,-1.77154701577025,0.431002893897585,-0.461509913671158
85,"23",0,2,0.00931499698173398,0.00238319518138412,2,40,1,1,0,839.209484654309,839.209484654309,0,1,"FV3 vs RVQ",83.9209484654309,-1.27926583226669,0.431002893897585,-2.55621228459174
90,"23",1,3,0.00931499698173398,0.00238319518138412,2,40,1,1,107.353765327131,1258.81422698146,1366.16799230859,0.0785802082405114,1,"FV3 vs RVQ",136.616799230859,-1.03312524051491,0.431002893897585,-0.683766042585186
95,"23",9,9,0.00931499698173398,0.00238319518138412,2,40,1,1,966.183887944176,3776.44268094439,4742.62656888856,0.203723374360171,1,"FV3 vs RVQ",474.262656888856,-0.786984648763127,0.431002893897585,1.19512587756707
100,"23",17,10,0.00931499698173398,0.00238319518138412,2,40,1,1,1825.01401056122,4196.04742327154,6021.06143383276,0.303105030668902,1,"FV3 vs RVQ",602.106143383276,-0.540844057011346,0.431002893897585,1.2969110626186
105,"23",18,5,0.00931499698173398,0.00238319518138412,2,40,1,1,1932.36777588835,2098.02371163577,4030.39148752412,0.479449150751211,1,"FV3 vs RVQ",403.039148752412,-0.294703465259565,0.431002893897585,4.77814326378519
110,"23",19,7,0.00931499698173398,0.00238319518138412,2,40,1,1,2039.72154121548,2937.23319629008,4976.95473750556,0.40983325121373,1,"FV3 vs RVQ",497.695473750556,-0.0485628735077837,0.431002893897585,-0.559343460243959
115,"23",27,6,0.00931499698173398,0.00238319518138412,2,40,1,1,2898.55166383253,2517.62845396293,5416.18011779545,0.535165301151824,1,"FV3 vs RVQ",541.618011779545,0.197577718243997,0.431002893897585,3.64476339275777
120,"23",27,10,0.00931499698173398,0.00238319518138412,2,40,1,1,2898.55166383253,4196.04742327154,7094.59908710407,0.408557499619853,1,"FV3 vs RVQ",709.459908710407,0.443718309995779,0.431002893897585,-3.43433202169421
125,"23",20,8,0.00931499698173398,0.00238319518138412,2,40,1,1,2147.07530654261,3356.83793861723,5503.91324515985,0.390099772817233,1,"FV3 vs RVQ",550.391324515985,0.68985890174756,0.431002893897585,-4.07648642197285
130,"23",9,2,0.00931499698173398,0.00238319518138412,2,40,1,1,966.183887944176,839.209484654309,1805.39337259848,0.535165301151824,1,"FV3 vs RVQ",180.539337259848,0.935999493499341,0.431002893897585,1.60335691206681
135,"23",1,0,0.00931499698173398,0.00238319518138412,2,40,1,1,107.353765327131,0,107.353765327131,1,1,"FV3 vs RVQ",10.7353765327131,1.18214008525112,0.431002893897585,3.98446044679829
140,"23",0,1,0.00931499698173398,0.00238319518138412,2,40,1,1,0,419.604742327154,419.604742327154,0,1,"FV3 vs RVQ",41.9604742327154,1.4282806770029,0.431002893897585,-7.51089362540498
80,"S55",0,2,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,0,836.032797375138,836.032797375138,0,1.03669724770642,"FV3 vs RVQ",83.6032797375138,-1.52540642401847,1.00434194102696,-1.4129047861288
85,"S55",0,5,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,0,2090.08199343784,2090.08199343784,0,1.03669724770642,"FV3 vs RVQ",209.008199343784,-1.27926583226669,1.00434194102696,-4.10597526980041
90,"S55",2,16,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,186.284095849328,6688.2623790011,6874.54647485043,0.0270976560462311,1.03669724770642,"FV3 vs RVQ",687.454647485043,-1.03312524051491,1.00434194102696,-7.33520611403309
95,"S55",10,20,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,931.420479246638,8360.32797375137,9291.74845299801,0.100241680449939,1.03669724770642,"FV3 vs RVQ",929.174845299801,-0.786984648763127,1.00434194102696,-7.35441586445228
100,"S55",18,11,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,1676.55686264395,4598.18038556326,6274.7372482072,0.267191564574751,1.03669724770642,"FV3 vs RVQ",627.47372482072,-0.540844057011346,1.00434194102696,-1.07755854771337
105,"S55",38,8,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,3539.39782113722,3344.13118950055,6883.52901063777,0.514183613618459,1.03669724770642,"FV3 vs RVQ",688.352901063777,-0.294703465259565,1.00434194102696,7.61483554831726
110,"S55",58,21,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,5402.2387796305,8778.34437243894,14180.5831520694,0.38096026952475,1.03669724770642,"FV3 vs RVQ",1418.05831520694,-0.0485628735077837,1.00434194102696,-3.82769384439557
115,"S55",78,20,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,7265.07973812378,8360.32797375137,15625.4077118752,0.464952970961672,1.03669724770642,"FV3 vs RVQ",1562.54077118752,0.197577718243997,1.00434194102696,-0.0761921173331423
120,"S55",79,19,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,7358.22178604844,7942.31157506381,15300.5333611122,0.480912763783128,1.03669724770642,"FV3 vs RVQ",1530.05333611122,0.443718309995779,1.00434194102696,-0.060042113116558
125,"S55",58,20,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,5402.2387796305,8360.32797375137,13762.5667533819,0.392531340732862,1.03669724770642,"FV3 vs RVQ",1376.25667533819,0.68985890174756,1.00434194102696,-6.9279148552495
130,"S55",26,25,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,2421.69324604126,10450.4099671892,12872.1032132305,0.188135008391802,1.03669724770642,"FV3 vs RVQ",1287.21032132305,0.935999493499341,1.00434194102696,-22.163335266247
135,"S55",9,6,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,838.278431321974,2508.09839212541,3346.37682344739,0.250503298208476,1.03669724770642,"FV3 vs RVQ",334.637682344739,1.18214008525112,1.00434194102696,-8.85063836688663
140,"S55",8,1,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,745.13638339731,418.016398687569,1163.15278208488,0.640617806081932,1.03669724770642,"FV3 vs RVQ",116.315278208488,1.4282806770029,1.00434194102696,3.08721355599723
145,"S55",2,1,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,186.284095849328,418.016398687569,604.300494536896,0.308264013571734,1.03669724770642,"FV3 vs RVQ",60.4300494536896,1.67442126875468,1.00434194102696,-3.45136485886811
150,"S55",0,1,0.0107362895951014,0.00239225064648101,2,44.5,1,1.03669724770642,0,418.016398687569,418.016398687569,0,1.03669724770642,"FV3 vs RVQ",41.8016398687569,1.92056186050647,1.00434194102696,-8.53965030295295
70,"24",0,1,0.0101556340045599,0.00236042182609399,2,45.6,1,1,0,423.653089860973,423.653089860973,0,1,"FV3 vs RVQ",42.3653089860973,-2.01768760752203,1.1444914858808,-0.185615016332896
75,"24",0,5,0.0101556340045599,0.00236042182609399,2,45.6,1,1,0,2118.26544930486,2118.26544930486,0,1,"FV3 vs RVQ",211.826544930486,-1.77154701577025,1.1444914858808,-1.03693380199835
80,"24",0,6,0.0101556340045599,0.00236042182609399,2,45.6,1,1,0,2541.91853916584,2541.91853916584,0,1,"FV3 vs RVQ",254.191853916584,-1.52540642401847,1.1444914858808,-2.4199243636548
85,"24",0,5,0.0101556340045599,0.00236042182609399,2,45.6,1,1,0,2118.26544930486,2118.26544930486,0,1,"FV3 vs RVQ",211.826544930486,-1.27926583226669,1.1444914858808,-4.06117699248547
90,"24",0,21,0.0101556340045599,0.00236042182609399,2,45.6,1,1,0,8896.71488708042,8896.71488708042,0,1,"FV3 vs RVQ",889.671488708042,-1.03312524051491,1.1444914858808,-13.3480649061017
95,"24",0,28,0.0101556340045599,0.00236042182609399,2,45.6,1,1,0,11862.2865161072,11862.2865161072,0,1,"FV3 vs RVQ",1186.22865161072,-0.786984648763127,1.1444914858808,-21.8464739257507
100,"24",0,14,0.0101556340045599,0.00236042182609399,2,45.6,1,1,0,5931.14325805362,5931.14325805362,0,1,"FV3 vs RVQ",593.114325805362,-0.540844057011346,1.1444914858808,-19.7067556964438
105,"24",0,6,0.0101556340045599,0.00236042182609399,2,45.6,1,1,0,2541.91853916584,2541.91853916584,0,1,"FV3 vs RVQ",254.191853916584,-0.294703465259565,1.1444914858808,-15.14108316714
110,"24",0,16,0.0101556340045599,0.00236042182609399,2,45.6,1,1,0,6778.44943777556,6778.44943777556,0,1,"FV3 vs RVQ",677.844943777556,-0.0485628735077837,1.1444914858808,-27.2696306146067
115,"24",0,17,0.0101556340045599,0.00236042182609399,2,45.6,1,1,0,7202.10252763653,7202.10252763653,0,1,"FV3 vs RVQ",720.210252763653,0.197577718243997,1.1444914858808,-29.655966286144
120,"24",0,17,0.0101556340045599,0.00236042182609399,2,45.6,1,1,0,7202.10252763653,7202.10252763653,0,1,"FV3 vs RVQ",720.210252763653,0.443718309995779,1.1444914858808,-30.3614506328639
125,"24",0,13,0.0101556340045599,0.00236042182609399,2,45.6,1,1,0,5507.49016819264,5507.49016819264,0,1,"FV3 vs RVQ",550.749016819264,0.68985890174756,1.1444914858808,-26.6974459977865
130,"24",0,7,0.0101556340045599,0.00236042182609399,2,45.6,1,1,0,2965.57162902681,2965.57162902681,0,1,"FV3 vs RVQ",296.557162902681,0.935999493499341,1.1444914858808,-19.5645912378664
135,"24",0,3,0.0101556340045599,0.00236042182609399,2,45.6,1,1,0,1270.95926958292,1270.95926958292,0,1,"FV3 vs RVQ",127.095926958292,1.18214008525112,1.1444914858808,-12.8432959419572
70,"2",0,3,0.0123079392558012,0.00242176128802496,2,38.7,1,1,0,1238.76784009815,1238.76784009815,0,1,"FV3 vs RVQ",123.876784009815,-2.01768760752203,0.265371613615767,-0.317397045510765
90,"2",0,1,0.0123079392558012,0.00242176128802496,2,38.7,1,1,0,412.922613366051,412.922613366051,0,1,"FV3 vs RVQ",41.2922613366051,-1.03312524051491,0.265371613615767,-2.87566179085695
95,"2",2,3,0.0123079392558012,0.00242176128802496,2,38.7,1,1,162.496739578669,1238.76784009815,1401.26457967682,0.115964352439527,1,"FV3 vs RVQ",140.126457967682,-0.786984648763127,0.265371613615767,-2.14811171958236
100,"2",2,5,0.0123079392558012,0.00242176128802496,2,38.7,1,1,162.496739578669,2064.61306683025,2227.10980640892,0.0729630569229477,1,"FV3 vs RVQ",222.710980640892,-0.540844057011346,0.265371613615767,-7.76460237609714
105,"2",2,2,0.0123079392558012,0.00242176128802496,2,38.7,1,1,162.496739578669,825.845226732101,988.34196631077,0.1644134774376,1,"FV3 vs RVQ",98.834196631077,-0.294703465259565,0.265371613615767,-4.36764840587692
110,"2",3,5,0.0123079392558012,0.00242176128802496,2,38.7,1,1,243.745109368004,2064.61306683025,2308.35817619826,0.105592412772544,1,"FV3 vs RVQ",230.835817619826,-0.0485628735077837,0.265371613615767,-10.6235036185979
115,"2",8,4,0.0123079392558012,0.00242176128802496,2,38.7,1,1,649.986958314677,1651.6904534642,2301.67741177888,0.282397070496654,1,"FV3 vs RVQ",230.167741177888,0.197577718243997,0.265371613615767,-5.43234219369505
120,"2",3,7,0.0123079392558012,0.00242176128802496,2,38.7,1,1,243.745109368004,2890.45829356235,3134.20340293036,0.077769397206356,1,"FV3 vs RVQ",313.420340293036,0.443718309995779,0.265371613615767,-15.3355437208878
125,"2",6,3,0.0123079392558012,0.00242176128802496,2,38.7,1,1,487.490218736007,1238.76784009815,1726.25805883416,0.282397070496654,1,"FV3 vs RVQ",172.625805883416,0.68985890174756,0.265371613615767,-5.20672586705663
130,"2",2,0,0.0123079392558012,0.00242176128802496,2,38.7,1,1,162.496739578669,0,162.496739578669,1,1,"FV3 vs RVQ",16.2496739578669,0.935999493499341,0.265371613615767,4.91505665568602
100,"S86",1,0,0.012777413029272,0.00262760531698002,2,26.85,1,1,78.2631036273995,0,78.2631036273995,1,1,"FV3 vs RVQ",7.82631036273995,-0.540844057011346,-1.24442121049158,4.46881274444484
105,"S86",0,2,0.012777413029272,0.00262760531698002,2,26.85,1,1,0,761.14931990572,761.14931990572,0,1,"FV3 vs RVQ",76.114931990572,-0.294703465259565,-1.24442121049158,-8.28535387926693
70,"7",0,1,0.00960747072280551,0.00268645725446973,2,31.5,1,1,0,372.237450767623,372.237450767623,0,1,"FV3 vs RVQ",37.2237450767623,-2.01768760752203,-0.651970861791229,-0.173987461382898
85,"7",0,1,0.00960747072280551,0.00268645725446973,2,31.5,1,1,0,372.237450767623,372.237450767623,0,1,"FV3 vs RVQ",37.2237450767623,-1.27926583226669,-0.651970861791229,-1.70243977942484
90,"7",2,6,0.00960747072280551,0.00268645725446973,2,31.5,1,1,208.171334340114,2233.42470460574,2441.59603894585,0.0852603506147524,1,"FV3 vs RVQ",244.159603894585,-1.03312524051491,-0.651970861791229,-0.542165545540911
95,"7",4,7,0.00960747072280551,0.00268645725446973,2,31.5,1,1,416.342668680228,2605.66215537336,3022.00482405359,0.137770352107434,1,"FV3 vs RVQ",302.200482405359,-0.786984648763127,-0.651970861791229,-2.07360115652071
100,"7",6,3,0.00960747072280551,0.00268645725446973,2,31.5,1,1,624.514003020341,1116.71235230287,1741.22635532321,0.358663307105995,1,"FV3 vs RVQ",174.122635532321,-0.540844057011346,-0.651970861791229,2.27930864056126
105,"7",17,3,0.00960747072280551,0.00268645725446973,2,31.5,1,1,1769.45634189097,1116.71235230287,2886.16869419384,0.613081399382725,1,"FV3 vs RVQ",288.616869419384,-0.294703465259565,-0.651970861791229,8.61050074713049
110,"7",19,2,0.00960747072280551,0.00268645725446973,2,31.5,1,1,1977.62767623108,744.474901535245,2722.10257776633,0.726507403645994,1,"FV3 vs RVQ",272.210257776633,-0.0485628735077837,-0.651970861791229,10.1642929386413
115,"7",9,0,0.00960747072280551,0.00268645725446973,2,31.5,1,1,936.771004530512,0,936.771004530512,1,1,"FV3 vs RVQ",93.6771004530512,0.197577718243997,-0.651970861791229,12.1131707608297
120,"7",8,0,0.00960747072280551,0.00268645725446973,2,31.5,1,1,832.685337360455,0,832.685337360455,1,1,"FV3 vs RVQ",83.2685337360455,0.443718309995779,-0.651970861791229,11.1709107687405
95,"39",0,1,0.00888664660356399,0.00262087435975709,2,26.3,1,1,0,381.55205581571,381.55205581571,0,1,"FV3 vs RVQ",38.155205581571,-0.786984648763127,-1.3144959829185,-3.91808672738841
110,"39",0,1,0.00888664660356399,0.00262087435975709,2,26.3,1,1,0,381.55205581571,381.55205581571,0,1,"FV3 vs RVQ",38.155205581571,-0.0485628735077837,-1.3144959829185,-6.46980175910993
115,"39",1,0,0.00888664660356399,0.00262087435975709,2,26.3,1,1,112.528386084234,0,112.528386084234,1,1,"FV3 vs RVQ",11.2528386084234,0.197577718243997,-1.3144959829185,4.19828739250135
95,"14",7,0,0.0109923391897736,0.00265469935348304,2,24.55,1,1,636.807132599422,0,636.807132599422,1,1,"FV3 vs RVQ",63.6807132599422,-0.786984648763127,-1.53746116791326,14.725253495377
100,"14",8,1,0.0109923391897736,0.00265469935348304,2,24.55,1,1,727.779580113626,376.690489899722,1104.47007001335,0.658940065351731,1,"FV3 vs RVQ",110.447007001335,-0.540844057011346,-1.53746116791326,8.2834531041419
105,"14",2,3,0.0109923391897736,0.00265469935348304,2,24.55,1,1,181.944895028406,1130.07146969917,1312.01636472757,0.138675781735532,1,"FV3 vs RVQ",131.201636472757,-0.294703465259565,-1.53746116791326,-5.75901013768293
110,"14",3,4,0.0109923391897736,0.00265469935348304,2,24.55,1,1,272.91734254261,1506.76195959889,1779.6793021415,0.153351978760559,1,"FV3 vs RVQ",177.96793021415,-0.0485628735077837,-1.53746116791326,-7.7365854967754
115,"14",13,2,0.0109923391897736,0.00265469935348304,2,24.55,1,1,1182.64181768464,753.380979799443,1936.02279748409,0.610861514245347,1,"FV3 vs RVQ",193.602279748409,0.197577718243997,-1.53746116791326,4.29488618343886
120,"14",20,13,0.0109923391897736,0.00265469935348304,2,24.55,1,1,1819.44895028406,4896.97636869638,6716.42531898045,0.270895433787129,1,"FV3 vs RVQ",671.642531898045,0.443718309995779,-1.53746116791326,-10.713109340247
125,"14",15,1,0.0109923391897736,0.00265469935348304,2,24.55,1,1,1364.58671271305,376.690489899722,1741.27720261277,0.783670004216157,1,"FV3 vs RVQ",174.127720261277,0.68985890174756,-1.53746116791326,8.32075890709034
130,"14",3,1,0.0109923391897736,0.00265469935348304,2,24.55,1,1,272.91734254261,376.690489899722,649.607832442331,0.420126311464752,1,"FV3 vs RVQ",64.9607832442331,0.935999493499341,-1.53746116791326,-0.896673074459593
135,"14",2,0,0.0109923391897736,0.00265469935348304,2,24.55,1,1,181.944895028406,0,181.944895028406,1,1,"FV3 vs RVQ",18.1944895028406,1.18214008525112,-1.53746116791326,5.18717400356272
140,"14",1,2,0.0109923391897736,0.00265469935348304,2,24.55,1,1,90.9724475142032,753.380979799443,844.353427313647,0.107742142770281,1,"FV3 vs RVQ",84.4353427313647,1.4282806770029,-1.53746116791326,-7.52153628637797
100,"T1",1,0,0.0119655104350648,0.00261221465125436,3,29,1,1,83.5735345706196,0,83.5735345706196,1,1,"FV3 vs RVQ",8.35735345706196,-0.540844057011346,-0.97049255464088,4.61793705302529
110,"T1",2,0,0.0119655104350648,0.00261221465125436,3,29,1,1,167.147069141239,0,167.147069141239,1,1,"FV3 vs RVQ",16.7147069141239,-0.0485628735077837,-0.97049255464088,5.36892914519925
115,"T1",4,1,0.0119655104350648,0.00261221465125436,3,29,1,1,334.294138282478,382.816932567088,717.111070849566,0.466167866975527,1,"FV3 vs RVQ",71.7111070849566,0.197577718243997,-0.97049255464088,0.156480086513126
120,"T1",1,2,0.0119655104350648,0.00261221465125436,3,29,1,1,83.5735345706196,765.633865134176,849.207399704795,0.0984135731738463,1,"FV3 vs RVQ",84.9207399704795,0.443718309995779,-0.97049255464088,-7.47677302782493
125,"T1",5,0,0.0119655104350648,0.00261221465125436,3,29,1,1,417.867672853098,0,417.867672853098,1,1,"FV3 vs RVQ",41.7867672853098,0.68985890174756,-0.97049255464088,7.87178678318548
130,"T1",1,0,0.0119655104350648,0.00261221465125436,3,29,1,1,83.5735345706196,0,83.5735345706196,1,1,"FV3 vs RVQ",8.35735345706196,0.935999493499341,-0.97049255464088,3.52484957232747
90,"T2",0,1,0.0107900188329342,0.00245052741619276,3,34.9,1,1,0,408.075418129229,408.075418129229,0,1,"FV3 vs RVQ",40.8075418129229,-1.03312524051491,-0.218781359515704,-2.8587336282292
100,"T2",2,0,0.0107900188329342,0.00245052741619276,3,34.9,1,1,185.35648834045,0,185.35648834045,1,1,"FV3 vs RVQ",18.535648834045,-0.540844057011346,-0.218781359515704,6.87729288545023
105,"T2",4,1,0.0107900188329342,0.00245052741619276,3,34.9,1,1,370.7129766809,408.075418129229,778.788394810129,0.476012456209341,1,"FV3 vs RVQ",77.8788394810129,-0.294703465259565,-0.218781359515704,2.03915797451468
110,"T2",10,2,0.0107900188329342,0.00245052741619276,3,34.9,1,1,926.782441702249,816.150836258458,1742.93327796071,0.531737188922468,1,"FV3 vs RVQ",174.293327796071,-0.0485628735077837,-0.218781359515704,2.90612835330897
115,"T2",11,5,0.0107900188329342,0.00245052741619276,3,34.9,1,1,1019.46068587247,2040.37709064615,3059.83777651862,0.333174749882454,1,"FV3 vs RVQ",305.983777651862,0.197577718243997,-0.218781359515704,-4.40231263431895
120,"T2",7,1,0.0107900188329342,0.00245052741619276,3,34.9,1,1,648.747709191574,408.075418129229,1056.8231273208,0.613865927438815,1,"FV3 vs RVQ",105.68231273208,0.443718309995779,-0.218781359515704,2.91151023755897
125,"T2",7,0,0.0107900188329342,0.00245052741619276,3,34.9,1,1,648.747709191574,0,648.747709191574,1,1,"FV3 vs RVQ",64.8747709191574,0.68985890174756,-0.218781359515704,9.80825737765047
130,"T2",2,1,0.0107900188329342,0.00245052741619276,3,34.9,1,1,185.35648834045,408.075418129229,593.431906469679,0.312346684294638,1,"FV3 vs RVQ",59.3431906469679,0.935999493499341,-0.218781359515704,-2.55486952382773
90,"T3",0,2,0.00851449265100504,0.00237890401737319,3,36.45,1,1,0,840.723284921946,840.723284921946,0,1,"FV3 vs RVQ",84.0723284921946,-1.03312524051491,-0.0212979099489192,-4.10326920892671
95,"T3",4,3,0.00851449265100504,0.00237890401737319,3,36.45,1,1,469.787239704511,1261.08492738292,1730.87216708743,0.271416485074707,1,"FV3 vs RVQ",173.087216708743,-0.786984648763127,-0.0212979099489192,2.88203277653793
100,"T3",6,0,0.00851449265100504,0.00237890401737319,3,36.45,1,1,704.680859556766,0,704.680859556766,1,1,"FV3 vs RVQ",70.4680859556766,-0.540844057011346,-0.0212979099489192,13.4094159167663
105,"T3",8,1,0.00851449265100504,0.00237890401737319,3,36.45,1,1,939.574479409022,420.361642460973,1359.93612186999,0.690896038644117,1,"FV3 vs RVQ",135.993612186999,-0.294703465259565,-0.0212979099489192,7.75614488978605
110,"T3",20,5,0.00851449265100504,0.00237890401737319,3,36.45,1,1,2348.93619852255,2101.80821230486,4450.74441082742,0.527762545251587,1,"FV3 vs RVQ",445.074441082742,-0.0485628735077837,-0.0212979099489192,4.47604887074241
115,"T3",18,7,0.00851449265100504,0.00237890401737319,3,36.45,1,1,2114.0425786703,2942.53149722681,5056.57407589711,0.418078039981099,1,"FV3 vs RVQ",505.657407589711,0.197577718243997,-0.0212979099489192,-1.75997555737061
120,"T3",20,12,0.00851449265100504,0.00237890401737319,3,36.45,1,1,2348.93619852255,5044.33970953168,7393.27590805423,0.317712503595818,1,"FV3 vs RVQ",739.327590805423,0.443718309995779,-0.0212979099489192,-8.5617265690773
125,"T3",10,5,0.00851449265100504,0.00237890401737319,3,36.45,1,1,1174.46809926128,2101.80821230486,3276.27631156614,0.35847651039538,1,"FV3 vs RVQ",327.627631156614,0.68985890174756,-0.0212979099489192,-4.31142965426732
130,"T3",3,0,0.00851449265100504,0.00237890401737319,3,36.45,1,1,352.340429778383,0,352.340429778383,1,1,"FV3 vs RVQ",35.2340429778383,0.935999493499341,-0.0212979099489192,7.23748109678574
65,"12",0,1,0.0124510248018156,0.00246510572317285,3,37.25,1,1,0,405.662114447933,405.662114447933,0,1,"FV3 vs RVQ",40.5662114447933,-2.26382819927381,0.0806290317629688,-0.0611583501085999
70,"12",0,2,0.0124510248018156,0.00246510572317285,3,37.25,1,1,0,811.324228895866,811.324228895866,0,1,"FV3 vs RVQ",81.1324228895866,-2.01768760752203,0.0806290317629688,-0.256865123960707
75,"12",0,4,0.0124510248018156,0.00246510572317285,3,37.25,1,1,0,1622.64845779173,1622.64845779173,0,1,"FV3 vs RVQ",162.264845779173,-1.77154701577025,0.0806290317629688,-0.907555224549371
80,"12",0,3,0.0124510248018156,0.00246510572317285,3,37.25,1,1,0,1216.9863433438,1216.9863433438,0,1,"FV3 vs RVQ",121.69863433438,-1.52540642401847,0.0806290317629688,-1.67441779206837
85,"12",0,3,0.0124510248018156,0.00246510572317285,3,37.25,1,1,0,1216.9863433438,1216.9863433438,0,1,"FV3 vs RVQ",121.69863433438,-1.27926583226669,0.0806290317629688,-3.07825489125626
90,"12",2,23,0.0124510248018156,0.00246510572317285,3,37.25,1,1,160.629348333509,9330.22863230246,9490.85798063597,0.0169246393383231,1,"FV3 vs RVQ",949.085798063597,-1.03312524051491,0.0806290317629688,-9.97417262910212
95,"12",6,45,0.0124510248018156,0.00246510572317285,3,37.25,1,1,481.888045000527,18254.795150157,18736.6831951575,0.025718962101311,1,"FV3 vs RVQ",1873.66831951575,-0.786984648763127,0.0806290317629688,-21.2280013009813
