"sl","cpuetotalN","Station","day","qratio","prop","lo","mid","hi","Length","comp2","mod","ratio","cr_lo","cr_mid","cr_hi"
-0.241057732343447,1,NA,NA,1,0.438378967771068,0.372944215152924,0.454791858167331,0.563483179375034,110,"FV2 vs RVK","mod2",0.780560097671651,0.580739134632159,0.836899127266748,1.35645076916985
0.0209953508815257,1,NA,NA,1,0.484873625140041,0.413058099673099,0.49116872082044,0.59899711557269,115,"FV2 vs RVK","mod2",0.941271208005718,0.693984731015639,0.97600490119624,1.5927755000944
0.283048434106498,1,NA,NA,1,0.523304928696555,0.445454404561179,0.520480333016248,0.62995041022199,120,"FV2 vs RVK","mod2",1.09777709105669,0.796558883134053,1.1059641172721,1.77688581871655
0.54510151733147,1,NA,NA,1,0.552459162425801,0.466173327905629,0.545376529206627,0.647811031377195,125,"FV2 vs RVK","mod2",1.23443296352639,0.863800103703527,1.21528436096768,1.88890176054888
0.807154600556442,1,NA,NA,1,0.571597211391991,0.474691468898776,0.565338569868448,0.661118415331988,130,"FV2 vs RVK","mod2",1.33425184567369,0.91590992205864,1.30803372678517,1.98669543598624
1.06920768378141,1,NA,NA,1,0.580173514894602,0.484317979424148,0.575779827501114,0.665722831021254,135,"FV2 vs RVK","mod2",1.38193643202131,0.935568138646427,1.36924601335984,2.00281624516613
1.33126076700639,1,NA,NA,1,0.577587637749034,0.485731832554285,0.581108899163163,0.669596269244668,140,"FV2 vs RVK","mod2",1.36735495777435,0.959626922080394,1.38351894940569,2.04634987131269
1.59331385023136,1,NA,NA,1,0.563030286114882,0.473720410356438,0.57591711335447,0.683107796410724,145,"FV2 vs RVK","mod2",1.28848812222924,0.920864908751993,1.34818790849968,2.15027355734379
1.85536693345633,1,NA,NA,1,0.535485541547916,0.43427642265628,0.563589605633122,0.717996058185981,150,"FV2 vs RVK","mod2",1.15278552002952,0.761519828142224,1.30076880317203,2.47228920142365
2.1174200166813,1,NA,NA,1,0.493983950213576,0.347771215511402,0.551075728697902,0.775715968976147,155,"FV2 vs RVK","mod2",0.976221901305449,0.513415365788455,1.21924098245937,3.22502839936121
2.37947309990628,1,NA,NA,1,0.438229975458292,0.231336157377987,0.529676399683151,0.836489987256291,160,"FV2 vs RVK","mod2",0.780087858578428,0.297346104054792,1.11738046421796,4.9036923218903
-2.53560687754685,1,NA,NA,1,0.000797183730930035,3.06253619854106e-08,0.000516095730533056,0.0139136507872632,60,"FV2 vs RVQ","mod1",0.000797819739846856,1.05492674150521e-08,0.000583329919557464,0.0133908701103902
-2.29067521843303,1,NA,NA,1,0.00276719460064625,1.11584721464919e-06,0.00204137362497482,0.0246215626996848,65,"FV2 vs RVQ","mod1",0.00277487321482378,5.13738813567782e-07,0.00220743527118524,0.0253202831608516
-2.04574355931921,1,NA,NA,1,0.00821331605997516,2.36503011973552e-05,0.00660317481134119,0.0418431100116171,70,"FV2 vs RVQ","mod1",0.00828133326749912,1.39883308317789e-05,0.00724241130534112,0.0446279513246154
-1.80081190020539,1,NA,NA,1,0.0209847594231952,0.000301121957402753,0.0182648436261058,0.0710631475220861,75,"FV2 vs RVQ","mod1",0.0214345584761598,0.000217126042313876,0.0199947899873283,0.0776138568564111
-1.55588024109158,1,NA,NA,1,0.0463768432392718,0.00244030022825591,0.0422108135119226,0.121203048546731,80,"FV2 vs RVQ","mod1",0.0486322536428382,0.00203823863428843,0.0454017943562092,0.13499554316527
-1.31094858197776,1,NA,NA,1,0.0890553890629389,0.0127976692297921,0.083691766901921,0.187235521151944,85,"FV2 vs RVQ","mod1",0.0977615850554627,0.0123408277790566,0.0945131348931293,0.224717351962228
-1.06601692286394,1,NA,NA,1,0.149651601456022,0.0467265556289199,0.144890845396627,0.26546883850326,90,"FV2 vs RVQ","mod1",0.175988573286273,0.0496154037415321,0.172237922180059,0.347249799769404
-0.821085263750119,1,NA,NA,1,0.222851486892162,0.117475675133233,0.219508786749371,0.345016846784924,95,"FV2 vs RVQ","mod1",0.286755341010656,0.137536484322347,0.285118437795642,0.50760743933347
-0.5761536046363,1,NA,NA,1,0.299451256616885,0.213409281930434,0.299866851561505,0.425207613710845,100,"FV2 vs RVQ","mod1",0.427452421327265,0.277695455062241,0.432654725359651,0.734369484277278
-0.331221945522481,1,NA,NA,1,0.370746639565092,0.295595628859859,0.376787197282276,0.488449008909823,105,"FV2 vs RVQ","mod1",0.589184997452936,0.426297692551562,0.600153235402336,0.941833903928947
-0.0862902864086622,1,NA,NA,1,0.431495080899272,0.360856949870168,0.437196337499837,0.544595528904292,110,"FV2 vs RVQ","mod1",0.758999731403943,0.56595297675552,0.773569324783749,1.14219372104318
0.158641372705157,1,NA,NA,1,0.480148353741788,0.409440576445959,0.481434373400161,0.585540038494281,115,"FV2 vs RVQ","mod1",0.923625725142548,0.699513556051623,0.93707483957681,1.36187131055922
0.403573031818976,1,NA,NA,1,0.517638128281995,0.435166361843461,0.514785189668693,0.611671341162256,120,"FV2 vs RVQ","mod1",1.07313234862106,0.787307331898995,1.07590335268455,1.56193700223922
0.648504690932794,1,NA,NA,1,0.546122737557518,0.442910931354913,0.542492740456705,0.637634911660675,125,"FV2 vs RVQ","mod1",1.2032388109037,0.82074944568259,1.19659949744717,1.75153944510339
0.893436350046613,1,NA,NA,1,0.568206483657407,0.436644528864261,0.567373524415884,0.662462527711597,130,"FV2 vs RVQ","mod1",1.31592175924796,0.832746920721144,1.31697280179168,1.97247998799463
1.13836800916043,1,NA,NA,1,0.586574772857261,0.437637182853776,0.586211172473347,0.696429107283824,135,"FV2 vs RVQ","mod1",1.41881707826876,0.839684894314182,1.43679025648312,2.2525868302209
